x_value,yhat,species,phenology,variable
350.1212121212121,103.50354766845703,Common Hackberry,Greenup_doy,late_winter_prcp
358.9090909090909,103.50354766845703,Common Hackberry,Greenup_doy,late_winter_prcp
367.6969696969697,103.50354766845703,Common Hackberry,Greenup_doy,late_winter_prcp
376.4848484848485,103.50354766845703,Common Hackberry,Greenup_doy,late_winter_prcp
385.27272727272725,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
394.060606060606,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
402.8484848484848,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
411.6363636363636,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
420.4242424242424,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
429.2121212121212,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
438,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
446.78787878787875,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
455.57575757575756,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
464.3636363636363,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
473.1515151515151,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
481.93939393939394,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
490.7272727272727,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
499.5151515151515,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
508.30303030303025,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
517.090909090909,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
525.8787878787879,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
534.6666666666666,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
543.4545454545455,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
552.2424242424242,103.46895599365234,Common Hackberry,Greenup_doy,late_winter_prcp
561.030303030303,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
569.8181818181818,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
578.6060606060605,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
587.3939393939394,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
596.1818181818181,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
604.969696969697,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
613.7575757575758,102.77709197998047,Common Hackberry,Greenup_doy,late_winter_prcp
622.5454545454545,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
631.3333333333333,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
640.121212121212,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
648.9090909090909,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
657.6969696969696,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
666.4848484848485,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
675.2727272727273,102.70764923095703,Common Hackberry,Greenup_doy,late_winter_prcp
684.060606060606,102.69940185546875,Common Hackberry,Greenup_doy,late_winter_prcp
692.8484848484848,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
701.6363636363636,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
710.4242424242424,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
719.2121212121211,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
728,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
736.7878787878788,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
745.5757575757575,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
754.3636363636363,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
763.1515151515151,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
771.9393939393939,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
780.7272727272726,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
789.5151515151515,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
798.3030303030303,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
807.090909090909,102.82057189941406,Common Hackberry,Greenup_doy,late_winter_prcp
815.8787878787879,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
824.6666666666666,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
833.4545454545454,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
842.2424242424241,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
851.030303030303,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
859.8181818181818,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
868.6060606060605,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
877.3939393939394,102.83660125732422,Common Hackberry,Greenup_doy,late_winter_prcp
