"UID","class_1","class_2","class_5","class_6","class_7","class_4","class_3","class_9","class_8"
15331,0.189920128849939,0.455181101343182,0.17602760569481,0.164439868685043,0.0144312954270243,0,0,0,0
15332,0.209449195048443,0.333413227866092,0.158696733675845,0.275899053106178,0.0225417903034414,0,0,0,0
15333,0.228450528329027,0.36084033780162,0.091482554354497,0.291890853974996,0.0273357255398599,0,0,0,0
15334,0.0407905481483322,0.399621294877413,0.269872025879385,0.208305613409735,0.00100308698831672,0.0203120203012982,0.0600954103955204,0,0
15335,0.216425138871531,0.306195876010527,0.244354978931203,0.222356231466,0.0106677747207389,0,0,0,0
15336,0.261472275282649,0.378576838547309,0.240489915394087,0.0965493726771102,0.0229115980988445,0,0,0,0
15337,0.132802371800235,0.226951403437925,0.382385696696574,0.251194140086283,0.00666638797898274,0,0,0,0
15338,0.21407386572983,0.325115790446092,0.236330904442185,0.219218812351805,0.00526062703008777,0,0,0,0
15339,0.0280973609573918,0.278089600639955,0.192993378991269,0.1178144276371,0.0316192337667431,0,0.351385998007542,0,0
15340,0.233651400307429,0.219400864441947,0.398173968953191,0.147731227126107,0.00104253917132638,0,0,0,0
15341,0.21939260109146,0.263172330356526,0.284445085160077,0.219192257702075,0.0137977256898616,0,0,0,0
15342,0.246931094862689,0.163361849879294,0.435606585439707,0.152621543378563,0.0014789264397464,0,0,0,0
15343,0.179929047530309,0.214084410461715,0.372302688146823,0.228720533771049,0.00496332009010413,0,0,0,0
15344,0.171100954172895,0.241571407330574,0.41838197814552,0.159774741721885,0.00917091862912608,0,0,0,0
15345,0.199526288844729,0.3101585093611,0.275228075599586,0.203124484336742,0.0119626418578436,0,0,0,0
15346,0,0.115289844287903,0.187768014027063,0.146995794772509,0.0490905044899657,0.0127946594447188,0.404337242127058,0.0837239408507832,0
15347,0.0918737848957897,0.342116329482154,0.200881023486222,0.336431008169093,0.0286978539667419,0,0,0,0
15348,0.0964534635736529,0.331034398264005,0.188367093621905,0.25505568672936,0.00836456379089337,0,0.120724794020184,0,0
15349,0.155120866608603,0.343160242438043,0.182655668697438,0.303326741953017,0.0157364803028985,0,0,0,0
15350,0.144169111365777,0.185691084292489,0.307371887636255,0.33978710015582,0.0229808165496583,0,0,0,0
15351,0.306157278188503,0.244228283974649,0.311723490361789,0.108317941349813,0.0295730061252456,0,0,0,0
15352,0.193424876953664,0.256012079051889,0.246565383107444,0.284315200649475,0.0196824602375269,0,0,0,0
15353,0.00384273225668128,0.217487919938379,0.199428451314559,0.351019503255335,0,0.0954096114949143,0.132811781740131,0,0
15354,0.113036066658699,0.163825026036859,0.441784017372982,0.254387597588602,0.00770797935126755,0,0,0.0192593129915916,0
15355,0.121869534175768,0.251385195833812,0.385796327853951,0.233788632088007,0.00716031004846141,0,0,0,0
15356,0.105595885094127,0.263694621268259,0.266999403655458,0.355380340260233,0.00832974972192361,0,0,0,0
15357,0.239603743033236,0.176447448146493,0.429156729989361,0.151050315098817,0.00374176373209238,0,0,0,0
15358,0.0646090725353836,0.243916349410957,0.314048073626397,0.363258316212881,0.0141681882143808,0,0,0,0
15359,0.0224367089669862,0.269605002980281,0.195788233560027,0.117615353340321,0.0388091479792059,0,0.355745553173179,0,0
15360,0.202697519101309,0.26286991386161,0.26520885215328,0.257201444374879,0.0120222705089226,0,0,0,0
15361,0.292893514808005,0.43418358061485,0.0725180309930793,0.13217428283974,0.0682305907443254,0,0,0,0
15362,0.07027056456196,0.215697741930194,0.478849114403667,0.232224293170312,0.00295828593386694,0,0,0,0
15363,0.287145266290874,0.232471596801096,0.333808591066789,0.100425460777352,0.0461490850638882,0,0,0,0
15364,0.164028182735293,0.41536884549841,0.164380969445676,0.224681419270616,0.0315405830500047,0,0,0,0
15365,0.281839132125954,0.309381465179137,0.302321731620587,0.104275799185859,0.00218187188846401,0,0,0,0
15366,0.235034058682746,0.323949507678707,0.242694280427018,0.173091645778318,0.025230507433211,0,0,0,0
15367,0.181145815638888,0.400835100455629,0.123464057081051,0.274136649967008,0.020418376857425,0,0,0,0
15368,0.235590538162188,0.328306024929762,0.222731566847511,0.193124885726069,0.0202469843344698,0,0,0,0
15369,0.265683854279282,0.289105440376339,0.33679306464569,0.106805744332096,0.00161189636659277,0,0,0,0
15370,0.181342612555477,0.367124225534183,0.165356234223807,0.258502763398701,0.027674164287832,0,0,0,0
15371,0.183718737562512,0.251403716800619,0.348576814836408,0.205510171379291,0.0107905594211695,0,0,0,0
15372,0.106686695940992,0.319328797786784,0.139798876805759,0.214427239195131,0.00433839173890159,0.215419998532433,0,0,0
15373,0.208392439546931,0.272030123797375,0.326789489854082,0.186491992428848,0.00629595437276319,0,0,0,0
15374,0.18797785246367,0.249977303338915,0.31410033549684,0.240079727180942,0.00786478151963287,0,0,0,0
15375,0.0784815967920123,0.35342395468994,0.244313763314096,0.208158874063492,0.00129302000670571,0.114328791133755,0,0,0
15376,0,0.377602434039386,0.0808364735745639,0.516692538196594,0.00964388625189423,0.0152237505191297,9.1741843200104e-07,0,0
15377,0.188291038935892,0.314212313010658,0.284863388319065,0.206438531218106,0.00619472851627807,0,0,0,0
15378,0.231694237108901,0.308804303916601,0.275475240389423,0.148463422007816,0.0355627965772597,0,0,0,0
15379,0.212874582539904,0.338981658883491,0.247865848808369,0.175666734064654,0.0246111757035826,0,0,0,0
15380,0.231581963149652,0.252851972630094,0.33328141250483,0.149268961837663,0.0330156898777617,0,0,0,0
15381,0.0499031900216828,0.258023647170945,0.21044425703281,0.120406622066669,0.0100098232724828,0.342283711798256,0.00892874863715492,0,0
15382,0.237968199992952,0.271766804264164,0.315036029376593,0.161590565400262,0.0136384009660291,0,0,0,0
15383,0.220313947405617,0.318552028206429,0.229281472895953,0.221500952407628,0.0103515990843727,0,0,0,0
15384,0.140195075097431,0.245902521362458,0.358952630698968,0.242697260114761,0.0122525127263824,0,0,0,0
15385,0.356870677808661,0.475010053730195,0.0888226968397085,0.0761482566598819,0.00314831496155415,0,0,0,0
15386,0.129292860035424,0.423035998706669,0.152770650505433,0.180148026555605,0.0457704484805409,0.0689820157163276,0,0,0
15387,0.204533659551235,0.290011565505882,0.178092029864428,0.303218332958184,0.0241444121202714,0,0,0,0
15388,0.249014096814926,0.405852684144125,0.194961098857169,0.134320901241741,0.0158512189420389,0,0,0,0
15389,0.222013321662971,0.245136516976418,0.332361806956227,0.186614290343959,0.013874064060425,0,0,0,0
15390,0.233839485330149,0.276575949654704,0.33104419560557,0.158540369409577,0,0,0,0,0
15391,0.115678864505175,0.241100347015596,0.296397749215713,0.341334920001107,0.00548811926240939,0,0,0,0
15392,0.229901382879939,0.345721560740484,0.141096358624362,0.22568364323052,0.0575970545246942,0,0,0,0
15393,0.113787988365874,0.177240861992599,0.521938868010951,0.177041129325355,0.00999115230522151,0,0,0,0
15394,0.177745514221952,0.179151206049362,0.360090260984774,0.269355771066104,0.0136572476778084,0,0,0,0
15395,0.16969906204072,0.277921657493493,0.331971502608749,0.216937276725782,0.00347050113125546,0,0,0,0
15396,0,0.118146845766793,0.207185723931174,0.674667430302033,0,0,0,0,0
15397,0.183524515172575,0.350178738991165,0.201587718104736,0.239195757648685,0.0255132700828384,0,0,0,0
15398,0.108322530671016,0.178210434722648,0.467233183160346,0.240981086379673,0.0052527650663176,0,0,0,0
15399,0.172391071580142,0.369684674344155,0.109563766559211,0.30235951712962,0.0460009703868713,0,0,0,0
15400,0.200774599562461,0.429248305307736,0.204356794656856,0.148173585257897,0.0174467152150509,0,0,0,0
15401,0.214156661823047,0.324107063348927,0.14866735375716,0.297860492046086,0.0152084290247794,0,0,0,0
15402,0.141660460728275,0.237024604973156,0.359868380361412,0.246644046430078,0.0148025075070782,0,0,0,0
15403,0,0.190421111849794,0.158830718095967,0.186244340725394,0.0201000858990153,0.444403743429829,0,0,0
15404,0.19935021743281,0.240673476507749,0.311007734500051,0.243239794675417,0.00572877688397404,0,0,0,0
15405,0.100290597088481,0.169001009331333,0.48723205232368,0.243476341256506,0,0,0,0,0
15406,0.192961105054314,0.428469697146541,0.179751151893096,0.162777528747506,0.036040517158543,0,0,0,0
15407,0.0795400109215842,0.284401923584411,0.202118926205866,0.417344325094355,0.0165948141937828,0,0,0,0
15408,0.105857047319808,0.148835829518101,0.297013564392076,0.448293558770014,0,0,0,0,0
15409,0.199532120487085,0.308689745454138,0.283908116329603,0.1855746550745,0.0222953626546735,0,0,0,0
15410,0.0030517185483905,0.125631568223797,0.195883700689168,0.324221678521622,0.0528246023897936,0.0845748897685476,0.213811841858681,0,0
15411,0.21759152332643,0.217890929643652,0.349007760010099,0.212478717045457,0.00303106997436216,0,0,0,0
15412,0.183603388423373,0.332453682434956,0.264863127156304,0.215755376104183,0.0033244258811855,0,0,0,0
15413,0.221549304381095,0.224514227107684,0.381930861044763,0.164754072945849,0.00725153452060853,0,0,0,0
15414,0.132632236388763,0.325274177279214,0.220051176417694,0.307257083545547,0.0147853263687816,0,0,0,0
15415,0.134238886227953,0.229323194231196,0.337319044628838,0.297042103148413,0.00207677176359868,0,0,0,0
15416,0.2141598585451,0.491459592607836,0.165249328041542,0.108230280472348,0.0209009403331734,0,0,0,0
15417,0,0.227764343279333,0.32509329244968,0.408515744387398,0,0.038626619883588,0,0,0
15418,0.205518079115389,0.242171796590543,0.39195028518784,0.158077636966093,0.0022822021401347,0,0,0,0
15419,0.310588362476208,0.312760502470689,0.2556827142741,0.116747895205811,0.00422052557319239,0,0,0,0
15420,0.195142781369174,0.234802715327771,0.433729659279816,0.130708870489865,0.00561597353337441,0,0,0,0
15421,0.161518596793808,0.379901268688864,0.181871298453437,0.246394769234074,0.0303140668298166,0,0,0,0
15422,0.141200258669178,0.270517068175032,0.214974362163141,0.325852001641309,0.0474563093513399,0,0,0,0
15423,0.122323822064126,0.195895611825766,0.474599003052162,0.20380613306079,0.0033754299971569,0,0,0,0
15424,0.136917950152395,0.299401048063182,0.249200221758257,0.278089697600622,0.0363910824255443,0,0,0,0
15425,0.186327646504955,0.441348189370917,0.14555580139797,0.213944103926162,0.0128242587999949,0,0,0,0
15426,0.218881410329107,0.41093200365733,0.169893002099389,0.170839434945735,0.0294541489684384,0,0,0,0
15427,0.187708560070026,0.266052073021017,0.318885838387867,0.221479320142964,0.00587420837812567,0,0,0,0
15428,0.0447981509149364,0.250572437166726,0.273710686882623,0.411389856479478,0.0195288685562356,0,0,0,0
15429,0.158434680191555,0.656408385724249,0.10905207246483,0.0648916252222201,0.0112132363971457,0,0,0,0
15430,0.00384680267855392,0.122897783395159,0.340336026073964,0.530243821234155,0,0.00267556661816837,0,0,0
15431,0,0.0203086938830476,0.0697607241272544,0.797432872470726,0,0,0.112497709518972,0,0
15432,0.173091082541041,0.367460402274672,0.227413396723952,0.0184730060359746,0.0364988118742115,0.097349827961465,0.0797134725886846,0,0
15433,0.153777768840516,0.217343996831939,0.446133051079362,0.178563349994216,0.00418183325396688,0,0,0,0
15434,0.254873922285364,0.31693550159175,0.227497844308341,0.180720927576411,0.0199718042381339,0,0,0,0
15435,0.0169104407710583,0.269542655412048,0.169326863238207,0.473467347630096,0.0707526929485915,0,0,0,0
15436,0.193338780014023,0.252987698228797,0.400299867860294,0.151909538047425,0.00146411584946065,0,0,0,0
15437,0.0397194147678297,0.663384246783149,0.105553881121209,0.167571221706999,0.0206187026160226,0.00315253300479095,0,0,0
15438,0.0894945211214057,0.38781296811669,0.38721841554719,0.104451007727592,0.031023087487122,0,0,0,0
15439,0.235370420898316,0.253417043777145,0.347774940665124,0.160448855071696,0.0029887395877186,0,0,0,0
15440,0.250652561638811,0.339832240139031,0.240489119228911,0.166725432581686,0.00230064641156184,0,0,0,0
15441,0.151619934019928,0.614642360726926,0.103913673995924,0.103639242048126,0.0261847892090961,0,0,0,0
15442,0.204384006660282,0.278031721061481,0.232530121498596,0.260317544891208,0.0247366058884331,0,0,0,0
15443,0.164315950407192,0.2622115220727,0.387839168934101,0.177460206732819,0.0081731518531876,0,0,0,0
15444,0.261702044306555,0.606436719366602,0.0922189203991741,0.0285743333663544,0.0110679825613139,0,0,0,0
15445,0,0.107971954937898,0.447876648272176,0.0305170723090466,0.0099958789060534,0.377917418972341,0.0257210266024846,0,0
15446,0,0.0304954750223314,0.299048015014693,0.66550230766746,0,0,0.0049542022955159,0,0
15447,0.047394941077833,0.298163996744904,0.237257587057775,0.00607921721017381,0.0269327508725521,0.134975307654408,0.249196199382354,0,0
15448,0.128395714411593,0.323755798796897,0.148119179348433,0.359240435210732,0.0404888722323442,0,0,0,0
15449,0.250643701496208,0.334847483941134,0.24511940579943,0.149569935870726,0.0198194728925025,0,0,0,0
15450,0.2297984991006,0.222925334446652,0.364156830837976,0.180280329762192,0.0028390058525799,0,0,0,0
15451,0.182876084644444,0.212726612239299,0.453998517495807,0.14772343424166,0.00267535137878978,0,0,0,0
15452,0.181898790246684,0.331084023411946,0.283313163216904,0.177036280138108,0.0266677429863586,0,0,0,0
15453,0.243770537098469,0.229942640874805,0.355614046160573,0.167899895378505,0.00277288048764759,0,0,0,0
15454,0.0968130864609435,0.197442865144727,0.45702174925019,0.245127260655803,0.00359503848833591,0,0,0,0
15455,0.16046318558698,0.217124579252242,0.527326845660134,0.0900654032076148,0.00501998629302923,0,0,0,0
15456,0.309526778817924,0.211805990714756,0.260352138855413,0.212551334492757,0.0057637571191501,0,0,0,0
15457,0.356110623389931,0.26964030808848,0.241520789980294,0.0995620841940692,0.0331661943472264,0,0,0,0
15458,0.00884146728485507,0.203947038926584,0.194718318549833,0.0606059202637066,0.186854333862021,0.1784431499154,0,0.166589771197601,0
15459,0.192847131785592,0.381875244191154,0.153787506274845,0.248667857427011,0.0228222603213976,0,0,0,0
15460,0.225493207936597,0.269119902006121,0.330336010361181,0.173767536742613,0.00128334295348841,0,0,0,0
15461,0.102200876034466,0.258927421827017,0.232452728210135,0.39773791186523,0.00868106206315176,0,0,0,0
15462,0.0419924952336338,0.104743889327915,0.495176691495492,0.35808692394296,0,0,0,0,0
15463,0.166234422921757,0.295374071867651,0.349638866997603,0.183991026724984,0.00476161148800409,0,0,0,0
15464,0.172336944483101,0.322862580444338,0.284715976788777,0.197617519684701,0.0224669785990824,0,0,0,0
15465,0.184409104818609,0.525695675669698,0.0816629023685511,0.181395801004686,0.0268365161384569,0,0,0,0
15466,0.180343492048697,0.207818530596601,0.385957758887506,0.224391554518873,0.00148866394832391,0,0,0,0
15467,0.333314903954089,0.328922745468072,0.249877907136438,0.0713098007951172,0.0165746426462835,0,0,0,0
15468,0.149738601625228,0.422342266268574,0.175623198204092,0.218483726974241,0.0338122069278654,0,0,0,0
15469,0.26621000848212,0.238990034493857,0.345074181304806,0.136875622075,0.0128501536442173,0,0,0,0
15470,0.176148898141145,0.198477502826239,0.392336611735723,0.227999364857973,0.00503762243892051,0,0,0,0
15471,0.263233035592692,0.245835566482698,0.346025729597299,0.122472915116087,0.0224327532112241,0,0,0,0
15472,0.13448430288246,0.43841437203859,0.0722298196919662,0.102470103444219,0.124260517054306,0.128140884888459,0,0,0
15473,0.250699827092877,0.253262087602055,0.248650082864592,0.199763068421607,0.0381900268398941,0,0.009434907178975,0,0
15474,0.2253872657072,0.365763669610548,0.185857155751427,0.204345764354992,0.0186461445758329,0,0,0,0
15475,0.191386875481172,0.195777279582403,0.369857693428327,0.235356591313654,0.00762156019444413,0,0,0,0
15476,0.0802395253255862,0.22741689441622,0.272567820828197,0.396860422405719,0.0229153370242779,0,0,0,0
15477,0.112309115603272,0.190943286498264,0.310284330778228,0.363387599635405,0.0230756674848305,0,0,0,0
15478,0.270015146126835,0.292563531014443,0.211960393124482,0.209856261744681,0.01560466798956,0,0,0,0
15479,0.251959435721642,0.297332722406054,0.276261759351074,0.167800388075957,0.00664569444527352,0,0,0,0
15480,0.126410258918755,0.375502823958947,0.135940046327048,0.323374914639556,0.0387719561556943,0,0,0,0
15481,0.180619102370266,0.263898993629135,0.350590658064132,0.197675835697733,0.00721541023873428,0,0,0,0
15482,0.13216936445061,0.130319589879619,0.437709749955096,0.268942520815946,0.0308587748987288,0,0,0,0
15483,0.106956018038307,0.313732667083294,0.194755409561837,0.380161589927868,0.00439431538869525,0,0,0,0
15484,0.245738063533085,0.417933475151715,0.136737634795286,0.133926516345915,0.0656643101739997,0,0,0,0
15485,0.196036008214552,0.2008220644813,0.433593494572109,0.167709330381462,0.00183910235057579,0,0,0,0
15486,0.221058079600573,0.546094537503886,0.0533499286521331,0.101690384075094,0.0778070701683134,0,0,0,0
15487,0.212320769212831,0.214634138165982,0.404524435925689,0.163629407606655,0.00489124908884338,0,0,0,0
15488,0.08963245389261,0.202682535493081,0.238880676531901,0.449518925201672,0.0192854088807365,0,0,0,0
15489,0.0971584349465638,0.158661404304679,0.53593457740941,0.208245583339347,0,0,0,0,0
15490,0.135970390473629,0.354728389270141,0.203445108968704,0.288177388745766,0.0176787225417605,0,0,0,0
15491,0.217845118982003,0.375929090192384,0.209694056827822,0.180519451957777,0.016012282040015,0,0,0,0
15492,0.173491356689971,0.31692553594094,0.360488708262742,0.141005413908869,0.00808898519747756,0,0,0,0
15493,0.301431583177166,0.302306985719277,0.22975933766859,0.147132459891544,0.0193696335434231,0,0,0,0
15494,0.118831453642938,0.251058897341501,0.362950917696816,0.262237889402862,0.00492084191588278,0,0,0,0
15495,0.195081072481416,0.239498300342399,0.387023509053103,0.173532313152759,0.00486480497032426,0,0,0,0
15496,0.154722288270958,0.550837480614486,0.118070310662302,0.0817927668236196,0.0945771536286345,0,0,0,0
15497,0.15529787446214,0.321585918301431,0.232730318530413,0.266073664469913,0.0243122242361024,0,0,0,0
15498,0.0245521604489843,0.139960255957427,0.188003042902326,0.410117422091443,0.00455155918591221,0,0.232815559413907,0,0
15499,0.181454346678094,0.439648570765164,0.273194065960221,0.0814821373944299,0.0242208792020907,0,0,0,0
15500,0.120689875617221,0.198487049884465,0.452137810871809,0.22512891082305,0.00355635280345483,0,0,0,0
15501,0.217427995074947,0.23917234673645,0.38167056271535,0.151429413602718,0.0102996818705362,0,0,0,0
15502,0.242870719944121,0.334041900227066,0.21865214792626,0.192305311005447,0.0121299208971061,0,0,0,0
15503,0.224370648241403,0.280110080035824,0.280049241065221,0.21091978963755,0.00455024102000178,0,0,0,0
15504,0.243464464622896,0.328922192145382,0.195221911580531,0.219572581033143,0.012818850618047,0,0,0,0
15505,0.240016816241982,0.31343197139229,0.276757463205269,0.166649401834602,0.00314434732585706,0,0,0,0
15506,0.262754731230795,0.451045402030924,0.140561536747261,0.118296558522472,0.0273417714685487,0,0,0,0
15507,0.177108946199941,0.18516604918191,0.500479509603201,0.136105551418592,0.00113994359635458,0,0,0,0
15508,0.353823179285469,0.340408402106508,0.16809620521042,0.0978929945837253,0.0397792188138777,0,0,0,0
15509,0.168502328995999,0.371073386261991,0.161841519210414,0.281117388257412,0.0174653772741833,0,0,0,0
15510,0.160237298709446,0.20092810627801,0.485339509995322,0.153495085017222,0,0,0,0,0
15511,0.216170514985459,0.350606767876058,0.23177893168399,0.159777800436028,0.0416659850184653,0,0,0,0
15512,0.317374996774071,0.418197814106626,0.11775463482556,0.0373983539447433,0.109274200348999,0,0,0,0
15513,0.178875458652653,0.148839474276953,0.488370004131119,0.179084377377316,0.00483068556195963,0,0,0,0
15514,0.448783063087911,0.272926235803653,0.0535458954955023,0.0498199663891196,0.174924839223814,0,0,0,0
15515,0.00104575810759682,0.00296057726323099,0.0931745094876861,0.901380500623564,0.00143865451792193,0,0,0,0
15516,0.160186516075304,0.198721629164073,0.465891710561011,0.168846078542036,0.00635406565757587,0,0,0,0
15517,0.18865040721635,0.202595109298635,0.442278257287102,0.164661641099784,0.0018145850981278,0,0,0,0
15518,0.093891521106611,0.265184823698282,0.319339510711645,0.319922852921056,0.00166129156240661,0,0,0,0
15519,0.263163047356292,0.399973820206809,0.241413216714463,0.0811670458629438,0.0142828698594921,0,0,0,0
15520,0.179900736391881,0.572519347290375,0.127405615882325,0.0748836217590776,0.0452906786763413,0,0,0,0
15521,0.274722144203471,0.199454262069509,0.359612516419636,0.156457250422422,0.0097538268849625,0,0,0,0
15522,0.0780794700599395,0.218114283831961,0.266330468075682,0.427336744329144,0.0101390337032728,0,0,0,0
15523,0.194701382159253,0.247581772381212,0.412104453272474,0.14561239218706,0,0,0,0,0
15524,0.0504500207245605,0.251202149505501,0.352486818430298,0.343156388435998,0.00270462290364201,0,0,0,0
15525,0.193037864318755,0.293025049971888,0.236771172730343,0.25724918543643,0.0199167275425835,0,0,0,0
15526,0.236260732182628,0.2180393179419,0.316248543861989,0.226886691626929,0.00256471438655359,0,0,0,0
15527,0.234990347012702,0.200399870540995,0.382606116381461,0.174262214207104,0.00774145185773891,0,0,0,0
15528,0.159007353091797,0.307487528968784,0.301420914096999,0.222113097145115,0.00997110669730503,0,0,0,0
15529,0.159299006711949,0.222480633670918,0.467042363217686,0.149461782161611,0.00171621423783583,0,0,0,0
15530,0.0464615541361205,0.31984858000155,0.174276809459575,0.451080964072198,0.00833209233055631,0,0,0,0
15531,0.159023402113708,0.190862285892053,0.450129951086347,0.178984262679338,0.021000098228554,0,0,0,0
15532,0.261207850687163,0.225944485568581,0.311441297671453,0.197353352913412,0.00405301315939133,0,0,0,0
15533,0.169830370569995,0.28823623649521,0.307669213996617,0.223383254175167,0.0108809247630106,0,0,0,0
15534,0.262519501909224,0.49111110612289,0.176956225288336,0.0525030973871814,0.0169100692923687,0,0,0,0
15535,0.20808150476159,0.267455161132967,0.392134952904419,0.118960047940674,0.0133683332603491,0,0,0,0
15536,0.261871435133224,0.257684774179832,0.369865075780689,0.108612026487635,0.00196668841862033,0,0,0,0
15537,0,0.107260803814516,0.368741556055969,0.366932551731163,0.00151819684077365,0,0.155546891557579,0,0
15538,0.121507664836854,0.171149063551958,0.471788708448235,0.235554563162953,0,0,0,0,0
15539,0.254510891516492,0.262783954557623,0.270939826596031,0.201325690701849,0.0104396366280039,0,0,0,0
15540,0.245299129154214,0.231535866186101,0.378502189403927,0.14265391505112,0.00200890020463823,0,0,0,0
15541,0.19748699168584,0.278851029889702,0.219443748717133,0.287751849176817,0.0164663805305067,0,0,0,0
15542,0.251657659808467,0.224986647822696,0.341699289152601,0.174796851782174,0.0068595514340625,0,0,0,0
15543,0.106132589320716,0.220554607991007,0.152604442881918,0.510425284675702,0.0102830751306568,0,0,0,0
15544,0.0605215897546348,0.216426740810781,0.403461625369596,0.311257766603799,0.00812695786754289,0,0,0.000205319593646342,0
15545,0.112417737830916,0.385901185243975,0.299736228469538,0.180358690886155,0.0205187891252276,0.00106736844418759,0,0,0
15546,0.131911644261552,0.149677791795649,0.514821862472852,0.200737464400193,0.00285123706975432,0,0,0,0
15547,0.255015607508377,0.316638153431718,0.273162977654275,0.140413074887843,0.0147701865177862,0,0,0,0
15548,0.200907578472295,0.294524772288207,0.291505050991857,0.194510961008604,0.0185516372390368,0,0,0,0
15549,0.194728151527191,0.307862935152034,0.181705846200628,0.245189733622429,0.0705133334977179,0,0,0,0
15550,0.26671128122004,0.396283295977632,0.157922827683744,0.134632341366742,0.0444502537518421,0,0,0,0
15551,0.266950004249451,0.387735124998002,0.299146632351682,0.0386270903962848,0.00754114800458092,0,0,0,0
15552,0.151714566555513,0.189512545244124,0.358248597282517,0.287468864011948,0.0130554269058978,0,0,0,0
15553,0.223663052807212,0.341685438785731,0.236114579295304,0.193793009933022,0.00474391917873202,0,0,0,0
15554,0.295562340264378,0.218845762508796,0.330093292810585,0.137000564257079,0.0184980401591627,0,0,0,0
15555,0.108785882915543,0.371197892160836,0.232795162359358,0.274028347926491,0.0131927146377722,0,0,0,0
15556,0.109398703677266,0.182052565568397,0.492737118571569,0.214412280108849,0.00139933207391875,0,0,0,0
15557,0.195933417554201,0.225077631622919,0.383894625606253,0.192630040328372,0.00246428488825457,0,0,0,0
15558,0.220734207198931,0.233816839363993,0.369572740046151,0.166424687351434,0.00945152603948989,0,0,0,0
15559,0.162648054440705,0.18662297182914,0.483715259285771,0.162461302856251,0.0045524115881334,0,0,0,0
15560,0.160170613299599,0.238806779322245,0.442756416555154,0.150717461202963,0.00754872962004002,0,0,0,0
15561,0.221548517775948,0.268430459972934,0.280742475499215,0.225136745397635,0.00414180135426819,0,0,0,0
15562,0.273419963454821,0.258291464261132,0.259325714114697,0.204252963763232,0.00470989440611848,0,0,0,0
15563,0.0242656340724225,0.110568129978363,0.331421449210292,0.31667218389734,0.0107060674903152,0.196669525144415,0.00969701020685151,0,0
15564,0.0656494090648776,0.226406913204582,0.393092361038655,0.312778691254159,0.00207262543772627,0,0,0,0
15565,0.168431162876247,0.160508473404274,0.378594180132169,0.290169593520609,0.00229659006670189,0,0,0,0
15566,0.331171688309095,0.398707968350451,0.112952889440533,0.117493312697119,0.0396741412028023,0,0,0,0
15567,0.239992030964604,0.248550730542025,0.392530314217052,0.113713831014117,0.00521309326220291,0,0,0,0
15568,0.2197287136984,0.229764497231418,0.374928018587159,0.167419491589954,0.00815927889306935,0,0,0,0
15569,0.176304734074976,0.330117658818148,0.338088672481116,0.140565705441974,0.0149232291837858,0,0,0,0
15570,0.197533147256677,0.173154799366793,0.461166300786362,0.160747935045011,0.00739781754515746,0,0,0,0
15571,0.109284845694612,0.382055820508488,0.142490369349655,0.340284982801479,0.0258839816457658,0,0,0,0
15572,0.226636304946842,0.521304957750016,0.0976485814403899,0.108854867987403,0.00938978269072467,0,0.0361655051846253,0,0
15573,0.233504232225914,0.328190516856686,0.193144619551754,0.203430585452388,0.0417300459132583,0,0,0,0
15574,0.252212545106973,0.363693725537327,0.269628048398427,0.0996810756341375,0.0147846053231357,0,0,0,0
15575,0.000685290395153635,0.0804827203108059,0.0294061201245562,0.79653372919759,0.0690482099746457,0,0.0238439299972486,0,0
15576,0.171040338391453,0.366673874860609,0.197127531071397,0.218509967483405,0.0466482881931352,0,0,0,0
15577,0.215771939515176,0.237013504256124,0.378891294887714,0.155284023846984,0.0130392374940022,0,0,0,0
15578,0.248144859593649,0.301715191602781,0.268259239968165,0.162054191548576,0.0198265172868289,0,0,0,0
15579,0.201130436995398,0.2568799274192,0.307623828687866,0.230229512266777,0.00413629463075894,0,0,0,0
15580,0.233335595307291,0.318526432879407,0.227718220441847,0.207626884708175,0.0127928666632799,0,0,0,0
15581,0.320195178009025,0.309465867760045,0.200232970053038,0.159542070967258,0.0105639132106333,0,0,0,0
15582,0.29555487352326,0.245278383089208,0.300377088161073,0.148182022725403,0.0106076325010562,0,0,0,0
15583,0.11911999008036,0.184780905761786,0.490130030984202,0.203703695176815,0.00226537799683714,0,0,0,0
15584,0.181821953627267,0.189770849254652,0.355113389381025,0.272135823032586,0.00115798470446951,0,0,0,0
15585,0.154019118409457,0.360334622681847,0.186034509120845,0.275806708343187,0.0238050414446652,0,0,0,0
15586,0.135293540750451,0.257034322481405,0.383676387492916,0.21604082479566,0.0079549244795667,0,0,0,0
15587,0.261329392265826,0.521710235568597,0.131607775046147,0.070659167210785,0.014693429908645,0,0,0,0
15588,0.237276634223262,0.308067532134722,0.332853745909387,0.0975975948580974,0.0242044928745321,0,0,0,0
15589,0.174499910945902,0.330990286838677,0.250945088139764,0.230443892746748,0.0131208213289088,0,0,0,0
15590,0.10348373495281,0.442847174016391,0.219043575732224,0.219389125696755,0.01523638960182,0,0,0,0
15591,0.199472124992523,0.183211407560852,0.407553269261062,0.199077296682555,0.0106859015030088,0,0,0,0
15592,0.264098567534087,0.26468185375822,0.245385381959124,0.220814924649889,0.00501927209868093,0,0,0,0
15593,0.221290860324095,0.280771318888322,0.332470110417068,0.153342876886886,0.0121248334836283,0,0,0,0
15594,0.187115262771705,0.409265490763244,0.220799517946314,0.168520113453056,0.0142996150656811,0,0,0,0
